"OrderNumber";"OrderDate";"CustomerTable_CustomerID";"OrderType";"Address_AddressID"
6251;"2017-03-07 00:00:00";82;"Sales";81
6252;"2017-11-03 00:00:00";85;"Sales";97
6253;"2017-11-09 00:00:00";30;"Sales";67
6254;"2017-12-16 00:00:00";32;"Sales";63
6255;"2017-09-10 00:00:00";55;"Sales";41
6256;"2017-01-23 00:00:00";52;"Sales";91
6257;"2017-04-13 00:00:00";98;"Sales";5
6258;"2017-11-14 00:00:00";2;"Sales";80
6259;"2017-04-25 00:00:00";30;"Sales";48
6260;"2017-04-07 00:00:00";25;"Sales";27
6261;"2017-03-11 00:00:00";4;"Sales";89
6262;"2017-01-08 00:00:00";70;"Sales";32
6263;"2017-09-16 00:00:00";77;"Sales";90
6264;"2017-08-04 00:00:00";93;"Sales";100
6265;"2017-09-04 00:00:00";88;"Sales";55
6266;"2017-04-10 00:00:00";61;"Sales";2
6267;"2017-09-23 00:00:00";7;"Sales";21
6268;"2017-04-02 00:00:00";79;"Sales";18
6269;"2017-12-08 00:00:00";72;"Sales";54
6270;"2017-08-13 00:00:00";77;"Sales";23
6271;"2017-04-14 00:00:00";9;"Sales";68
6272;"2017-12-16 00:00:00";62;"Sales";98
6273;"2017-03-14 00:00:00";59;"Sales";37
6274;"2017-08-09 00:00:00";97;"Sales";62
6275;"2017-06-09 00:00:00";20;"Sales";53
6276;"2017-04-26 00:00:00";66;"Sales";89
6277;"2017-10-23 00:00:00";34;"Sales";41
6278;"2017-12-07 00:00:00";38;"Sales";100
6279;"2017-06-25 00:00:00";15;"Sales";42
6280;"2017-10-12 00:00:00";70;"Sales";85
6281;"2017-08-07 00:00:00";87;"Sales";32
6282;"2017-07-07 00:00:00";74;"Sales";62
6283;"2017-06-04 00:00:00";82;"Sales";54
6284;"2017-12-23 00:00:00";10;"Sales";87
6285;"2017-03-04 00:00:00";38;"Sales";39
6286;"2017-01-14 00:00:00";30;"Sales";56
6287;"2017-06-20 00:00:00";13;"Sales";65
6288;"2017-02-06 00:00:00";48;"Sales";11
6289;"2017-01-18 00:00:00";67;"Sales";24
6290;"2017-07-22 00:00:00";77;"Sales";26
6291;"2017-09-02 00:00:00";40;"Sales";78
6292;"2017-07-18 00:00:00";15;"Sales";7
6293;"2017-09-11 00:00:00";56;"Sales";5
6294;"2017-12-15 00:00:00";40;"Sales";48
6295;"2017-03-04 00:00:00";24;"Sales";28
6296;"2017-01-12 00:00:00";66;"Sales";87
6297;"2017-11-10 00:00:00";75;"Sales";57
6298;"2017-02-09 00:00:00";93;"Sales";24
6299;"2017-12-17 00:00:00";18;"Sales";38
6300;"2017-10-04 00:00:00";43;"Sales";25
6301;"2017-09-15 00:00:00";49;"Sales";51
6302;"2017-01-14 00:00:00";94;"Sales";27
6303;"2017-05-18 00:00:00";30;"Sales";37
6304;"2017-12-23 00:00:00";88;"Sales";58
6305;"2017-12-16 00:00:00";87;"Sales";11
6306;"2017-07-21 00:00:00";82;"Sales";74
6307;"2017-05-18 00:00:00";4;"Sales";87
6308;"2017-01-02 00:00:00";69;"Sales";10
6309;"2017-12-17 00:00:00";54;"Sales";42
6310;"2017-06-19 00:00:00";87;"Sales";53
6311;"2017-01-17 00:00:00";57;"Sales";70
6312;"2017-02-05 00:00:00";72;"Sales";53
6313;"2017-04-22 00:00:00";2;"Sales";46
6314;"2017-03-04 00:00:00";53;"Sales";21
6315;"2017-07-17 00:00:00";64;"Sales";62
6316;"2017-11-12 00:00:00";88;"Sales";3
6317;"2017-03-19 00:00:00";78;"Sales";30
6318;"2017-07-26 00:00:00";88;"Sales";46
6319;"2017-09-08 00:00:00";48;"Sales";52
6320;"2017-05-15 00:00:00";50;"Sales";57
6321;"2017-04-20 00:00:00";52;"Sales";73
6322;"2017-11-23 00:00:00";35;"Sales";81
6323;"2017-06-14 00:00:00";82;"Sales";52
6324;"2017-05-14 00:00:00";47;"Sales";87
6325;"2017-12-02 00:00:00";67;"Sales";97
6326;"2017-04-20 00:00:00";58;"Sales";61
6327;"2017-06-22 00:00:00";49;"Sales";32
6328;"2017-05-17 00:00:00";61;"Sales";38
6329;"2017-09-17 00:00:00";49;"Sales";12
6330;"2017-05-17 00:00:00";16;"Sales";36
6331;"2017-03-26 00:00:00";77;"Sales";62
6332;"2017-02-24 00:00:00";37;"Sales";48
6333;"2017-08-18 00:00:00";61;"Sales";95
6334;"2017-01-25 00:00:00";77;"Sales";63
6335;"2017-02-23 00:00:00";98;"Sales";72
6336;"2017-01-05 00:00:00";20;"Sales";90
6337;"2017-03-07 00:00:00";6;"Sales";81
6338;"2017-07-02 00:00:00";69;"Sales";18
6339;"2017-11-19 00:00:00";13;"Sales";72
6340;"2017-03-05 00:00:00";63;"Sales";78
6341;"2017-05-12 00:00:00";65;"Sales";42
6342;"2017-05-06 00:00:00";17;"Sales";28
6343;"2017-09-06 00:00:00";10;"Sales";23
6344;"2017-03-04 00:00:00";27;"Sales";76
6345;"2017-03-14 00:00:00";17;"Sales";18
6346;"2017-10-10 00:00:00";57;"Sales";74
6347;"2017-01-21 00:00:00";93;"Sales";7
6348;"2017-11-11 00:00:00";74;"Sales";41
6349;"2017-03-03 00:00:00";6;"Sales";56
6350;"2017-05-23 00:00:00";84;"Sales";57
6351;"2017-02-07 00:00:00";75;"Sales";73
6352;"2017-02-14 00:00:00";64;"Sales";97
6353;"2017-08-04 00:00:00";8;"Sales";93
6354;"2017-09-19 00:00:00";58;"Sales";91
6355;"2017-09-04 00:00:00";73;"Sales";70
6356;"2017-03-02 00:00:00";12;"Sales";31
6357;"2017-04-20 00:00:00";88;"Sales";60
6358;"2017-03-02 00:00:00";30;"Sales";34
6359;"2017-09-21 00:00:00";61;"Sales";48
6360;"2017-05-21 00:00:00";46;"Sales";12
6361;"2017-07-20 00:00:00";37;"Sales";51
6362;"2017-05-12 00:00:00";62;"Sales";63
6363;"2017-09-06 00:00:00";28;"Sales";74
6364;"2017-05-23 00:00:00";25;"Sales";48
6365;"2017-11-16 00:00:00";14;"Sales";66
6366;"2017-12-10 00:00:00";48;"Sales";13
6367;"2017-04-06 00:00:00";54;"Sales";78
6368;"2017-10-24 00:00:00";23;"Sales";44
6369;"2017-03-26 00:00:00";51;"Sales";69
6370;"2017-09-22 00:00:00";14;"Sales";84
6371;"2017-03-18 00:00:00";32;"Sales";15
6372;"2017-09-26 00:00:00";54;"Sales";68
6373;"2017-10-05 00:00:00";67;"Sales";44
6374;"2017-10-14 00:00:00";9;"Sales";100
6375;"2017-03-22 00:00:00";74;"Sales";20
6376;"2017-11-17 00:00:00";93;"Sales";72
6377;"2017-01-17 00:00:00";32;"Sales";10
6378;"2017-04-24 00:00:00";8;"Sales";94
6379;"2017-11-04 00:00:00";81;"Sales";10
6380;"2017-09-13 00:00:00";3;"Sales";46
6381;"2017-04-25 00:00:00";1;"Sales";7
6382;"2017-06-08 00:00:00";21;"Sales";68
6383;"2017-12-12 00:00:00";7;"Sales";46
6384;"2017-06-19 00:00:00";83;"Sales";9
6385;"2017-01-13 00:00:00";31;"Sales";95
6386;"2017-11-10 00:00:00";65;"Sales";29
6387;"2017-05-22 00:00:00";8;"Sales";90
6388;"2017-06-04 00:00:00";58;"Sales";39
6389;"2017-11-04 00:00:00";38;"Sales";21
6390;"2017-10-10 00:00:00";9;"Sales";25
6391;"2017-01-22 00:00:00";63;"Sales";53
6392;"2017-03-14 00:00:00";87;"Sales";71
6393;"2017-12-12 00:00:00";96;"Sales";21
6394;"2017-10-08 00:00:00";18;"Sales";69
6395;"2017-07-14 00:00:00";14;"Sales";27
6396;"2017-12-12 00:00:00";18;"Sales";66
6397;"2017-02-15 00:00:00";36;"Sales";73
6398;"2017-02-19 00:00:00";48;"Sales";86
6399;"2017-11-12 00:00:00";45;"Sales";8
6400;"2017-07-08 00:00:00";51;"Sales";32
6401;"2017-08-23 00:00:00";62;"Sales";95
6402;"2017-08-07 00:00:00";25;"Sales";89
6403;"2017-08-19 00:00:00";50;"Sales";89
6404;"2017-02-12 00:00:00";68;"Sales";3
6405;"2017-08-18 00:00:00";50;"Sales";18
6406;"2017-03-25 00:00:00";79;"Sales";37
6407;"2017-04-10 00:00:00";76;"Sales";23
6408;"2017-09-25 00:00:00";34;"Sales";49
6409;"2017-02-12 00:00:00";21;"Sales";28
6410;"2017-06-15 00:00:00";6;"Sales";28
6411;"2017-01-04 00:00:00";58;"Sales";28
6412;"2017-12-10 00:00:00";22;"Sales";12
6413;"2017-02-07 00:00:00";49;"Sales";76
6414;"2017-10-16 00:00:00";71;"Sales";68
6415;"2017-02-04 00:00:00";21;"Sales";63
6416;"2017-05-10 00:00:00";25;"Sales";81
6417;"2017-05-08 00:00:00";79;"Sales";69
6418;"2017-03-14 00:00:00";43;"Sales";54
6419;"2017-05-26 00:00:00";68;"Sales";42
6420;"2017-02-12 00:00:00";40;"Sales";34
6421;"2017-11-21 00:00:00";67;"Sales";33
6422;"2017-06-26 00:00:00";8;"Sales";60
6423;"2017-10-23 00:00:00";100;"Sales";69
6424;"2017-07-02 00:00:00";72;"Sales";1
6425;"2017-04-04 00:00:00";84;"Sales";13
6426;"2017-10-16 00:00:00";55;"Sales";80
6427;"2017-04-23 00:00:00";18;"Sales";90
6428;"2017-03-18 00:00:00";60;"Sales";28
6429;"2017-10-05 00:00:00";76;"Sales";68
6430;"2017-05-11 00:00:00";93;"Sales";82
6431;"2017-08-03 00:00:00";95;"Sales";82
6432;"2017-11-19 00:00:00";96;"Sales";5
6433;"2017-05-12 00:00:00";21;"Sales";5
6434;"2017-01-08 00:00:00";22;"Sales";2
6435;"2017-10-08 00:00:00";60;"Sales";97
6436;"2017-12-16 00:00:00";26;"Sales";34
6437;"2017-12-17 00:00:00";29;"Sales";76
6438;"2017-08-04 00:00:00";48;"Sales";17
6439;"2017-10-11 00:00:00";75;"Sales";96
6440;"2017-10-09 00:00:00";65;"Sales";11
6441;"2017-06-05 00:00:00";37;"Sales";71
6442;"2017-03-14 00:00:00";55;"Sales";49
6443;"2017-02-07 00:00:00";44;"Sales";26
6444;"2017-12-21 00:00:00";92;"Sales";78
6445;"2017-10-13 00:00:00";82;"Sales";10
6446;"2017-11-14 00:00:00";70;"Sales";50
6447;"2017-02-13 00:00:00";5;"Sales";59
6448;"2017-02-18 00:00:00";18;"Sales";41
6449;"2017-04-09 00:00:00";21;"Sales";55
6450;"2017-11-05 00:00:00";64;"Sales";64
6451;"2017-01-15 00:00:00";38;"Sales";57
6452;"2017-09-13 00:00:00";57;"Sales";90
6453;"2017-07-14 00:00:00";80;"Sales";35
6454;"2017-12-07 00:00:00";76;"Sales";57
6455;"2017-02-26 00:00:00";46;"Sales";58
6456;"2017-05-13 00:00:00";46;"Sales";18
6457;"2017-08-22 00:00:00";70;"Sales";31
6458;"2017-11-07 00:00:00";5;"Sales";55
6459;"2017-05-25 00:00:00";80;"Sales";96
6460;"2017-12-11 00:00:00";81;"Sales";38
6461;"2017-10-04 00:00:00";73;"Sales";80
6462;"2017-11-02 00:00:00";60;"Sales";41
6463;"2017-05-06 00:00:00";74;"Sales";50
6464;"2017-06-20 00:00:00";40;"Sales";92
6465;"2017-01-07 00:00:00";22;"Sales";52
6466;"2017-06-03 00:00:00";68;"Sales";55
6467;"2017-06-09 00:00:00";96;"Sales";31
6468;"2017-12-14 00:00:00";50;"Sales";21
6469;"2017-06-08 00:00:00";50;"Sales";100
6470;"2017-01-08 00:00:00";99;"Sales";67
6471;"2017-11-14 00:00:00";79;"Sales";12
6472;"2017-09-19 00:00:00";89;"Sales";44
6473;"2017-02-17 00:00:00";33;"Sales";10
6474;"2017-05-12 00:00:00";32;"Sales";37
6475;"2017-12-20 00:00:00";13;"Sales";62
6476;"2017-10-18 00:00:00";26;"Sales";68
6477;"2017-02-08 00:00:00";39;"Sales";87
6478;"2017-10-20 00:00:00";7;"Sales";66
6479;"2017-09-09 00:00:00";93;"Sales";23
6480;"2017-07-22 00:00:00";36;"Sales";55
6481;"2017-03-14 00:00:00";13;"Sales";52
6482;"2017-04-13 00:00:00";60;"Sales";9
6483;"2017-11-14 00:00:00";45;"Sales";31
6484;"2017-12-07 00:00:00";65;"Sales";95
6485;"2017-12-20 00:00:00";35;"Sales";65
6486;"2017-01-21 00:00:00";96;"Sales";60
6487;"2017-09-17 00:00:00";99;"Sales";62
6488;"2017-12-15 00:00:00";79;"Sales";73
6489;"2017-08-21 00:00:00";68;"Sales";47
6490;"2017-07-02 00:00:00";67;"Sales";66
6491;"2017-03-19 00:00:00";69;"Sales";43
6492;"2017-05-12 00:00:00";51;"Sales";24
6493;"2017-04-04 00:00:00";72;"Sales";1
6494;"2017-01-03 00:00:00";64;"Sales";47
6495;"2017-12-07 00:00:00";76;"Sales";7
6496;"2017-12-03 00:00:00";15;"Sales";100
6497;"2017-03-21 00:00:00";71;"Sales";19
6498;"2017-11-05 00:00:00";25;"Sales";65
6499;"2017-12-08 00:00:00";74;"Sales";43
6500;"2017-06-25 00:00:00";13;"Sales";96
6501;"2017-10-02 00:00:00";72;"Sales";46
6502;"2017-12-21 00:00:00";24;"Sales";67
6503;"2017-12-11 00:00:00";86;"Sales";75
6504;"2017-06-19 00:00:00";67;"Sales";12
6505;"2017-07-06 00:00:00";16;"Sales";40
6506;"2017-08-09 00:00:00";67;"Sales";32
6507;"2017-08-05 00:00:00";11;"Sales";70
6508;"2017-01-02 00:00:00";68;"Sales";43
6509;"2017-12-03 00:00:00";54;"Sales";66
6510;"2017-09-15 00:00:00";67;"Sales";79
6511;"2017-04-11 00:00:00";96;"Sales";53
6512;"2017-08-02 00:00:00";40;"Sales";61
6513;"2017-09-22 00:00:00";25;"Sales";38
6514;"2017-04-05 00:00:00";8;"Sales";81
6515;"2017-10-24 00:00:00";100;"Sales";34
6516;"2017-01-02 00:00:00";19;"Sales";58
6517;"2017-03-25 00:00:00";36;"Sales";98
6518;"2017-01-14 00:00:00";50;"Sales";91
6519;"2017-11-03 00:00:00";86;"Sales";99
6520;"2017-11-21 00:00:00";65;"Sales";40
6521;"2017-09-13 00:00:00";61;"Sales";35
6522;"2017-09-04 00:00:00";19;"Sales";72
6523;"2017-08-10 00:00:00";46;"Sales";98
6524;"2017-06-04 00:00:00";22;"Sales";79
6525;"2017-04-26 00:00:00";57;"Sales";77
6526;"2017-01-02 00:00:00";27;"Sales";15
6527;"2017-07-10 00:00:00";17;"Sales";51
6528;"2017-05-09 00:00:00";41;"Sales";92
6529;"2017-06-03 00:00:00";86;"Sales";71
6530;"2017-05-03 00:00:00";89;"Sales";4
6531;"2017-09-12 00:00:00";47;"Sales";74
6532;"2017-12-14 00:00:00";4;"Sales";44
6533;"2017-07-23 00:00:00";67;"Sales";65
6534;"2017-08-06 00:00:00";85;"Sales";24
6535;"2017-09-19 00:00:00";22;"Sales";48
6536;"2017-11-23 00:00:00";28;"Sales";7
6537;"2017-05-17 00:00:00";1;"Sales";4
6538;"2017-06-25 00:00:00";41;"Sales";32
6539;"2017-02-14 00:00:00";75;"Sales";3
6540;"2017-09-16 00:00:00";64;"Sales";56
6541;"2017-11-26 00:00:00";43;"Sales";85
6542;"2017-01-18 00:00:00";11;"Sales";99
6543;"2017-04-08 00:00:00";84;"Sales";96
6544;"2017-02-08 00:00:00";19;"Sales";31
6545;"2017-06-03 00:00:00";80;"Sales";97
6546;"2017-02-16 00:00:00";47;"Sales";8
6547;"2017-04-26 00:00:00";6;"Sales";46
6548;"2017-05-08 00:00:00";20;"Sales";28
6549;"2017-07-09 00:00:00";90;"Sales";18
6550;"2017-02-11 00:00:00";47;"Sales";55
6551;"2017-04-22 00:00:00";100;"Sales";36
6552;"2017-04-12 00:00:00";14;"Sales";47
6553;"2017-08-11 00:00:00";8;"Sales";100
6554;"2017-06-13 00:00:00";24;"Sales";89
6555;"2017-03-10 00:00:00";31;"Sales";90
6556;"2017-01-16 00:00:00";3;"Sales";63
6557;"2017-05-25 00:00:00";50;"Sales";22
6558;"2017-05-18 00:00:00";7;"Sales";12
6559;"2017-08-08 00:00:00";83;"Sales";21
6560;"2017-07-07 00:00:00";43;"Sales";16
6561;"2017-10-11 00:00:00";97;"Sales";31
6562;"2017-06-17 00:00:00";60;"Sales";21
6563;"2017-04-07 00:00:00";78;"Sales";52
6564;"2017-09-10 00:00:00";4;"Sales";49
6565;"2017-06-16 00:00:00";21;"Sales";34
6566;"2017-07-16 00:00:00";42;"Sales";95
6567;"2017-12-06 00:00:00";90;"Sales";82
6568;"2017-01-21 00:00:00";30;"Sales";95
6569;"2017-05-11 00:00:00";97;"Sales";27
6570;"2017-12-22 00:00:00";52;"Sales";11
6571;"2017-05-24 00:00:00";39;"Sales";74
6572;"2017-09-22 00:00:00";75;"Sales";28
6573;"2017-04-04 00:00:00";73;"Sales";51
6574;"2017-10-25 00:00:00";58;"Sales";24
6575;"2017-04-25 00:00:00";39;"Sales";39
6576;"2017-10-08 00:00:00";5;"Sales";92
6577;"2017-01-12 00:00:00";32;"Sales";17
6578;"2017-03-07 00:00:00";51;"Sales";86
6579;"2017-03-06 00:00:00";97;"Sales";46
6580;"2017-01-06 00:00:00";65;"Sales";94
6581;"2017-09-25 00:00:00";20;"Sales";31
6582;"2017-04-22 00:00:00";72;"Sales";100
6583;"2017-12-26 00:00:00";57;"Sales";58
6584;"2017-05-02 00:00:00";33;"Sales";95
6585;"2017-07-07 00:00:00";89;"Sales";61
6586;"2017-10-21 00:00:00";64;"Sales";4
6587;"2017-02-02 00:00:00";11;"Sales";89
6588;"2017-06-03 00:00:00";82;"Sales";76
6589;"2017-01-15 00:00:00";26;"Sales";15
6590;"2017-08-23 00:00:00";20;"Sales";34
6591;"2017-12-25 00:00:00";6;"Sales";68
6592;"2017-09-02 00:00:00";99;"Sales";41
6593;"2017-06-21 00:00:00";66;"Sales";92
6594;"2017-05-08 00:00:00";3;"Sales";49
6595;"2017-08-21 00:00:00";58;"Sales";61
6596;"2017-09-26 00:00:00";9;"Sales";96
6597;"2017-06-06 00:00:00";12;"Sales";37
6598;"2017-02-15 00:00:00";94;"Sales";56
6599;"2017-02-06 00:00:00";33;"Sales";86
6600;"2017-09-18 00:00:00";79;"Sales";70
6601;"2017-09-23 00:00:00";10;"Sales";13
6602;"2017-02-25 00:00:00";27;"Sales";69
6603;"2017-07-03 00:00:00";72;"Sales";52
6604;"2017-01-23 00:00:00";23;"Sales";61
6605;"2017-07-02 00:00:00";25;"Sales";56
6606;"2017-04-18 00:00:00";96;"Sales";61
6607;"2017-08-23 00:00:00";55;"Sales";39
6608;"2017-02-05 00:00:00";30;"Sales";51
6609;"2017-09-18 00:00:00";6;"Sales";59
6610;"2017-06-22 00:00:00";7;"Sales";73
6611;"2017-12-03 00:00:00";36;"Sales";85
6612;"2017-03-11 00:00:00";83;"Sales";80
6613;"2017-05-25 00:00:00";29;"Sales";4
6614;"2017-10-14 00:00:00";59;"Sales";71
6615;"2017-05-23 00:00:00";70;"Sales";7
6616;"2017-01-16 00:00:00";99;"Sales";3
6617;"2017-01-12 00:00:00";10;"Sales";75
6618;"2017-07-20 00:00:00";10;"Sales";38
6619;"2017-12-26 00:00:00";90;"Sales";27
6620;"2017-10-02 00:00:00";88;"Sales";33
6621;"2017-10-25 00:00:00";17;"Sales";63
6622;"2017-11-26 00:00:00";45;"Sales";93
6623;"2017-09-23 00:00:00";77;"Sales";64
6624;"2017-11-15 00:00:00";25;"Sales";62
6625;"2017-08-16 00:00:00";60;"Sales";68
6626;"2017-03-24 00:00:00";15;"Sales";43
6627;"2017-04-03 00:00:00";41;"Sales";49
6628;"2017-08-13 00:00:00";16;"Sales";88
6629;"2017-10-17 00:00:00";46;"Sales";30
6630;"2017-05-12 00:00:00";78;"Sales";46
6631;"2017-06-12 00:00:00";57;"Sales";27
6632;"2017-01-21 00:00:00";12;"Sales";50
6633;"2017-03-08 00:00:00";74;"Sales";86
6634;"2017-03-17 00:00:00";24;"Sales";78
6635;"2017-10-18 00:00:00";36;"Sales";43
6636;"2017-09-23 00:00:00";92;"Sales";3
6637;"2017-12-12 00:00:00";74;"Sales";76
6638;"2017-08-24 00:00:00";17;"Sales";16
6639;"2017-03-14 00:00:00";44;"Sales";14
6640;"2017-10-06 00:00:00";31;"Sales";55
6641;"2017-05-16 00:00:00";40;"Sales";7
6642;"2017-07-14 00:00:00";64;"Sales";84
6643;"2017-10-03 00:00:00";36;"Sales";82
6644;"2017-01-08 00:00:00";26;"Sales";13
6645;"2017-07-22 00:00:00";41;"Sales";3
6646;"2017-10-09 00:00:00";10;"Sales";2
6647;"2017-07-12 00:00:00";13;"Sales";31
6648;"2017-06-07 00:00:00";52;"Sales";43
6649;"2017-09-14 00:00:00";2;"Sales";96
6650;"2017-12-07 00:00:00";60;"Sales";42
6651;"2017-10-12 00:00:00";85;"Sales";19
6652;"2017-03-13 00:00:00";76;"Sales";11
6653;"2017-04-24 00:00:00";14;"Sales";43
6654;"2017-11-09 00:00:00";47;"Sales";66
6655;"2017-08-14 00:00:00";24;"Sales";39
6656;"2017-09-18 00:00:00";25;"Sales";92
6657;"2017-05-10 00:00:00";14;"Sales";46
6658;"2017-05-26 00:00:00";66;"Sales";47
6659;"2017-05-25 00:00:00";3;"Sales";7
6660;"2017-09-15 00:00:00";31;"Sales";34
6661;"2017-02-08 00:00:00";16;"Sales";1
6662;"2017-09-08 00:00:00";84;"Sales";95
6663;"2017-07-18 00:00:00";94;"Sales";84
6664;"2017-10-23 00:00:00";60;"Sales";17
6665;"2017-12-16 00:00:00";44;"Sales";6
6666;"2017-02-20 00:00:00";53;"Sales";2
6667;"2017-05-14 00:00:00";89;"Sales";27
6668;"2017-02-03 00:00:00";24;"Sales";17
6669;"2017-03-19 00:00:00";21;"Sales";98
6670;"2017-02-02 00:00:00";35;"Sales";3
6671;"2017-07-14 00:00:00";24;"Sales";89
6672;"2017-01-18 00:00:00";24;"Sales";22
6673;"2017-01-16 00:00:00";87;"Sales";84
6674;"2017-05-18 00:00:00";41;"Sales";18
6675;"2017-03-08 00:00:00";28;"Sales";42
6676;"2017-12-14 00:00:00";47;"Sales";80
6677;"2017-07-26 00:00:00";79;"Sales";87
6678;"2017-04-23 00:00:00";94;"Sales";22
6679;"2017-12-19 00:00:00";13;"Sales";49
6680;"2017-10-04 00:00:00";13;"Sales";72
6681;"2017-10-07 00:00:00";45;"Sales";47
6682;"2017-03-26 00:00:00";63;"Sales";30
6683;"2017-05-26 00:00:00";85;"Sales";37
6684;"2017-11-26 00:00:00";50;"Sales";25
6685;"2017-07-11 00:00:00";27;"Sales";33
6686;"2017-11-05 00:00:00";23;"Sales";33
6687;"2017-07-13 00:00:00";52;"Sales";73
6688;"2017-11-22 00:00:00";100;"Sales";16
6689;"2017-03-15 00:00:00";24;"Sales";99
6690;"2017-09-10 00:00:00";23;"Sales";61
6691;"2017-03-02 00:00:00";76;"Sales";57
6692;"2017-01-12 00:00:00";80;"Sales";28
6693;"2017-03-18 00:00:00";40;"Sales";52
6694;"2017-06-14 00:00:00";15;"Sales";15
6695;"2017-08-23 00:00:00";28;"Sales";34
6696;"2017-10-23 00:00:00";84;"Sales";43
6697;"2017-04-07 00:00:00";95;"Sales";92
6698;"2017-12-09 00:00:00";78;"Sales";94
6699;"2017-07-08 00:00:00";72;"Sales";50
6700;"2017-05-12 00:00:00";89;"Sales";13
6701;"2017-04-19 00:00:00";79;"Sales";93
6702;"2017-10-17 00:00:00";11;"Sales";28
6703;"2017-04-22 00:00:00";79;"Sales";62
6704;"2017-10-09 00:00:00";62;"Sales";46
6705;"2017-08-23 00:00:00";73;"Sales";12
6706;"2017-09-10 00:00:00";90;"Sales";59
6707;"2017-06-03 00:00:00";87;"Sales";77
6708;"2017-08-25 00:00:00";5;"Sales";93
6709;"2017-11-10 00:00:00";6;"Sales";90
6710;"2017-03-14 00:00:00";98;"Sales";69
6711;"2017-06-20 00:00:00";69;"Sales";73
6712;"2017-04-18 00:00:00";38;"Sales";27
6713;"2017-12-17 00:00:00";33;"Sales";46
6714;"2017-08-16 00:00:00";7;"Sales";76
6715;"2017-03-19 00:00:00";26;"Sales";7
6716;"2017-08-08 00:00:00";95;"Sales";78
6717;"2017-08-23 00:00:00";42;"Sales";15
6718;"2017-03-17 00:00:00";23;"Sales";27
6719;"2017-09-16 00:00:00";44;"Sales";95
6720;"2017-04-16 00:00:00";72;"Sales";99
6721;"2017-02-12 00:00:00";64;"Sales";9
6722;"2017-09-07 00:00:00";77;"Sales";38
6723;"2017-05-20 00:00:00";80;"Sales";13
6724;"2017-02-24 00:00:00";97;"Sales";10
6725;"2017-09-08 00:00:00";88;"Sales";46
6726;"2017-08-19 00:00:00";93;"Sales";63
6727;"2017-11-21 00:00:00";28;"Sales";7
6728;"2017-04-11 00:00:00";84;"Sales";80
6729;"2017-12-22 00:00:00";63;"Sales";83
6730;"2017-12-02 00:00:00";89;"Sales";19
6731;"2017-06-03 00:00:00";65;"Sales";24
6732;"2017-09-24 00:00:00";24;"Sales";8
6733;"2017-08-24 00:00:00";94;"Sales";92
6734;"2017-12-11 00:00:00";25;"Sales";42
6735;"2017-09-25 00:00:00";16;"Sales";33
6736;"2017-11-19 00:00:00";100;"Sales";16
6737;"2017-02-09 00:00:00";46;"Sales";13
6738;"2017-02-13 00:00:00";36;"Sales";50
6739;"2017-10-16 00:00:00";77;"Sales";77
6740;"2017-11-18 00:00:00";22;"Sales";80
6741;"2017-10-06 00:00:00";55;"Sales";87
6742;"2017-08-09 00:00:00";17;"Sales";67
6743;"2017-01-24 00:00:00";7;"Sales";97
6744;"2017-04-16 00:00:00";78;"Sales";57
6745;"2017-03-11 00:00:00";65;"Sales";67
6746;"2017-02-19 00:00:00";41;"Sales";99
6747;"2017-11-14 00:00:00";14;"Sales";78
6748;"2017-10-16 00:00:00";69;"Sales";67
6749;"2017-05-10 00:00:00";85;"Sales";48
6750;"2017-03-26 00:00:00";6;"Sales";33
6751;"2017-12-14 00:00:00";96;"Sales";1
6752;"2017-04-24 00:00:00";50;"Sales";60
6753;"2017-05-04 00:00:00";42;"Sales";96
6754;"2017-03-24 00:00:00";27;"Sales";87
6755;"2017-09-20 00:00:00";46;"Sales";66
6756;"2017-05-09 00:00:00";40;"Sales";20
6757;"2017-09-18 00:00:00";33;"Sales";71
6758;"2017-08-23 00:00:00";87;"Sales";5
6759;"2017-04-05 00:00:00";88;"Sales";1
6760;"2017-07-05 00:00:00";82;"Sales";43
6761;"2017-11-04 00:00:00";46;"Sales";45
6762;"2017-11-19 00:00:00";54;"Sales";60
6763;"2017-01-10 00:00:00";56;"Sales";18
6764;"2017-02-18 00:00:00";52;"Sales";46
6765;"2017-10-22 00:00:00";6;"Sales";2
6766;"2017-02-17 00:00:00";88;"Sales";51
6767;"2017-03-23 00:00:00";55;"Sales";54
6768;"2017-05-22 00:00:00";43;"Sales";78
6769;"2017-10-10 00:00:00";14;"Sales";72
6770;"2017-09-02 00:00:00";91;"Sales";83
6771;"2017-06-08 00:00:00";95;"Sales";46
6772;"2017-08-13 00:00:00";18;"Sales";17
6773;"2017-08-14 00:00:00";23;"Sales";66
6774;"2017-10-03 00:00:00";83;"Sales";24
6775;"2017-11-06 00:00:00";63;"Sales";93
6776;"2017-05-25 00:00:00";51;"Sales";47
6777;"2017-08-25 00:00:00";99;"Sales";9
6778;"2017-05-16 00:00:00";33;"Sales";79
6779;"2017-06-02 00:00:00";37;"Sales";99
6780;"2017-10-03 00:00:00";59;"Sales";76
6781;"2017-03-11 00:00:00";55;"Sales";63
6782;"2017-10-25 00:00:00";68;"Sales";25
6783;"2017-05-15 00:00:00";7;"Sales";72
6784;"2017-03-20 00:00:00";73;"Sales";87
6785;"2017-04-22 00:00:00";53;"Sales";81
6786;"2017-02-14 00:00:00";30;"Sales";10
